Hypocotyl colour,Stem determination,Days to 50% flowering,Flower colour,Leaf shape,Leaflet colour,Pubescence colour,Pubescence density,Pubescence type,Plant height,Number of primary branches,Pod colour,Number of pods per plant,Days to 80% maturity,Seed coat colour,Cotyledon colour,Hilum colour,Seed coat pattern,Strophiole at the hilum,Seed coat surface lusture,Number of seeds per pod,100 seed weight (g),Seed yield per plant (g),Days to pod initiation,Number of node per plant
1,2,51,2,1,2,2,1,2,47,3,1,23.5,115,0,1,0,0,0,0,2,5.8,0.4,61,13.25
1,2,57,2,1,2,1,0,2,53,10,3,191,105,3,1,6,1,1,1,2,7.6,0,66,16
1,2,55,2,1,2,1,0,2,55.4,6,1,119,107,3,1,0,1,1,1,2,8.8,0,64,14.2
1,2,61,2,1,2,2,0,1,57,7,1,53,109,3,1,1,0,1,1,2,8.3,3.9,71,21
1,2,57,2,1,2,2,0,1,36.4,5,1,57.6,107,3,1,0,0,1,1,2.2,6.1,4.96,65,12.8
1,2,45,0,1,2,2,0,1,49,4.5,2,58.75,106,0,1,0,0,0,0,2.25,7.9,3.62,56,15.25
1,0,46,1,1,1,1,0,1,26.8,4,1,44.8,108,4,1,1,0,1,1,2,8.1,3.96,56,10.6
0,2,49,3,1,2,2,1,1,62.2,3.6,1,37.2,113,0,1,0,0,0,0,2,5.7,2.52,58,13.4
1,2,32,2,1,2,2,0,1,65.4,3,1,55,113,0,1,0,0,0,0,2.2,4.5,3.24,40,14.4
0,0,35,3,1,0,2,0,2,22.2,5,2,30.6,97,0,1,0,0,0,1,2.2,11.1,5.64,44,8.6
1,2,48,2,1,1,2,0,2,45,5.333333333,1,197.6666667,109,4,1,0,1,1,1,1.666666667,8.4,0,59,14.66666667
1,2,47,0,1,2,2,1,2,62.66666667,2.333333333,1,19,108,3,1,1,0,1,0,2,7.6,0.64,57,10
0,2,46,3,1,2,2,0,2,54.25,3,1,37,105,3,1,0,0,1,0,2,9,1.98,57,13.5
0,2,48,3,1,1,2,3,0,21,5,1,47.8,109,3,1,1,0,1,0,1.8,5.2,2.74,57,9.2
1,0,55,2,1,1,2,0,1,26.66666667,5,1,77.33333333,114,3,1,1,1,1,1,1.666666667,5.1,0,64,12.66666667
1,2,56,2,1,2,1,0,2,53.6,3.6,3,43.2,117,0,1,0,0,0,1,1.8,6.7,1.82,69,13.6
0,0,49,3,1,0,1,0,2,26.2,5.2,3,82.6,117,3,1,1,0,1,0,2,11.1,7.34,60,11.8
0,0,41,3,1,2,2,1,2,31.75,6,3,120.5,112,4,1,0,0,1,0,1.75,10.2,12.5,50,12.25
0,2,51,3,1,1,2,0,1,40,5,1,67,106,3,1,1,0,1,0,2,8.6,3.3,61,12.5
1,2,57,2,1,1,2,0,1,52,4.333333333,1,39.33333333,108,3,1,1,0,1,0,2,8.1,1.14,69,12.33333333
1,2,57,2,1,2,2,0,1,49.33333333,1.666666667,1,20.66666667,116,0,1,0,0,0,0,2,4.9,0.62,69,9
1,2,61,2,1,2,2,1,2,68,3.5,1,35.75,116,2,1,1,0,1,0,2,5.6,0.84,73,12.5
0,0,32,3,1,1,1,0,1,25.6,3.8,2,22.6,77,2,1,1,0,1,1,1.8,22.9,9.04,39,8.2
1,0,47,2,1,1,1,1,2,40.25,3.8,1,64,107,1,0,0,0,1,0,2,9,1.54,55,12.75
1,2,54,2,1,2,2,0,1,68.66666667,1.666666667,1,28.33333333,110,0,1,0,0,0,1,2,7.7,1.98,64,16.66666667
1,2,58,2,1,2,1,1,2,81.5,4.5,3,37.3,109,3,1,1,1,1,0,2,6,2.8,69,14.8
1,2,51,1,1,2,2,0,1,68.7,4.4,1,78.7,107,3,1,1,0,1,0,2,10.8,1.04,62,18.6
0,2,54,3,1,2,2,0,2,92.2,3.2,3,24.6,112,1,0,1,1,1,0,2,7.7,1.3,64,17
1,0,37,2,1,0,2,3,0,35.2,3.8,1,34.8,94,3,1,1,0,1,1,2,11.7,8.02,47,10.2
1,0,39,2,1,0,2,2,2,23.4,6.4,1,48.4,111,3,1,1,0,1,1,2.4,12.9,10.06,47,9.2
1,2,45,2,1,1,2,0,2,70.8,5,1,55,107,1,0,0,0,1,0,2,6.9,0.36,54,19
0,2,57,3,1,2,1,0,2,65,4,3,54,106,3,1,1,0,1,0,2,6.8,2.48,71,13.5
1,2,52,2,1,2,2,0,1,58,4.5,1,54.75,108,4,1,0,1,1,1,2,6.7,3.34,61,14.5
1,2,47,0,1,2,2,0,2,42.75,3.5,1,25.25,107,0,1,0,0,0,0,2,5.9,3.26,56,9.25
1,2,47,1,1,1,2,1,2,57.2,3.8,1,25.6,108,3,1,1,0,1,1,2,11.1,3.82,57,13
1,2,46,1,1,1,2,1,2,62.4,3,1,50.8,109,4,1,0,1,1,1,2,9.6,5.42,55,13.8
1,2,53,2,1,2,2,0,2,61.75,5,1,47.25,108,4,1,1,1,1,0,2,6.1,1.8,62,14.25
1,2,44,2,1,1,2,0,2,43.6,3.6,1,53.8,98,3,1,1,0,1,0,2,13.4,10.42,55,11.2
1,2,56,2,1,2,1,0,2,67.6,5.4,3,74.6,115,2,1,1,0,1,0,2,7.8,8.58,66,16.2
0,0,30,3,1,2,2,0,1,42.2,0.8,1,13.6,78,3,1,1,1,1,0,2.2,12,3.52,37,9
1,2,44,1,1,1,2,1,2,36.75,7.5,2,130,99,3,1,1,0,1,0,2.25,12,5.2,52,11.5
1,2,59,2,1,1,2,0,1,44.4,3.6,1,48.8,114,3,1,1,0,1,0,2,6.9,1.76,71,13.6
1,2,56,1,1,2,1,1,2,66.6,4.8,3,27.4,117,3,1,0,0,1,1,2.2,9.5,2.02,67,13.8
1,2,54,2,1,1,2,1,1,64.4,4.2,1,41.2,112,3,1,0,0,1,0,2,8.1,2.02,64,13.4
1,0,37,2,1,1,1,2,2,32.2,2.2,2,31,88,3,1,1,0,1,0,2.6,19.3,5.2,48,10.2
0,0,55,3,1,1,2,0,1,28.8,6,3,55,114,3,1,6,1,1,0,2.4,9.2,5.02,64,10.4
0,0,49,3,1,1,1,1,2,33.66666667,7,3,69.66666667,108,3,1,1,1,1,1,2.333333333,8.3,0,58,11.66666667
1,0,31,2,1,1,1,2,2,21,1.4,2,31.4,85,2,1,1,0,1,1,2,12.4,0,39,8
1,2,47,1,1,1,2,1,1,63.6,2.8,3,59.4,108,4,1,0,1,1,1,2,9.2,8.82,57,13.4
0,2,42,3,1,1,2,1,2,60.8,4.4,1,69.6,108,4,1,0,1,1,1,2,9.4,10.24,51,16.2
1,2,46,2,1,1,2,0,2,59.2,2.8,1,55.2,107,4,1,0,1,1,1,2.2,8.7,7.18,55,13.8
1,2,61,2,1,2,2,1,2,39.6,3.8,1,67,114,3,1,1,0,1,0,2.2,5.5,1.22,72,15.8
0,0,39,3,1,0,2,1,2,35,5.4,2,46.4,111,3,1,1,0,1,1,2,10.5,6.58,48,10.4
1,2,47,2,1,2,2,1,1,72.8,4.6,2,47.4,97,4,1,1,0,1,0,2,10,8.18,56,14.4
1,0,42,2,1,0,2,1,2,46,3.6,2,41.2,96,1,0,3,1,1,1,2,10.4,4.04,54,11
1,2,56,2,1,2,2,0,1,57.5,2.5,2,28.25,110,0,1,0,0,0,0,2.25,6.5,1.28,67,12.75
1,2,60,2,1,1,2,1,1,76,6,1,64.5,112,1,0,1,1,1,0,2,6.5,2.84,70,13.5
1,2,49,2,1,1,2,0,1,70,3.5,1,41,114,1,0,3,1,1,1,2,6.6,1.22,58,14.75
1,2,58,2,1,1,2,1,1,59.5,5.5,2,54,109,0,1,0,0,0,1,2,8.5,2.98,71,14.5
1,2,45,2,1,2,1,1,2,75.2,3.2,1,29.2,111,4,1,1,0,1,0,2,9.4,2.88,54,13
1,2,56,2,1,1,1,0,2,79.25,5,1,72.5,112,0,1,0,0,0,0,2,6.9,3.62,69,20.25
1,2,41,2,1,0,2,0,2,58.8,2.4,1,35.4,113,0,1,0,0,0,0,2,7.6,2.16,51,11.8
1,2,55,2,1,2,1,1,1,78,3.75,1,38,111,0,1,0,0,0,0,2,7.1,1.44,68,17.5
1,2,55,2,1,2,1,0,2,57.4,2.6,2,15.6,109,0,1,0,0,0,0,2,7.1,2.2,67,11
1,2,48,2,1,1,2,0,2,78,2,1,27.25,107,3,1,1,1,1,1,2,5.9,1.86,59,13
0,2,59,3,1,2,2,0,1,58.25,4.75,1,27.75,118,1,0,0,0,1,0,2,7.1,2.48,70,12.5
0,2,47,3,1,1,2,1,2,57.8,3.8,1,41.2,117,1,0,0,0,1,1,2.2,7.1,5.06,55,11.2
1,2,46,2,1,0,2,1,2,49.8,3.6,1,33.6,117,3,1,1,0,1,1,2,7.5,4.36,55,10.6
0,2,41,3,1,0,1,1,2,46,4.4,1,32.8,110,0,1,0,0,0,0,2,10.3,4.98,51,10.6
0,0,40,3,1,0,2,2,2,27,2.666666667,2,22.5,100,0,1,0,0,0,1,2.5,9.6,0.9,51,8.666666667
0,2,48,3,1,2,2,0,2,60,3.4,2,43.8,108,3,1,1,0,1,0,2,6.8,3.64,57,12.4
1,2,56,1,1,2,2,0,2,66,8.75,1,77,110,3,1,0,0,1,1,2,6.6,6.94,65,14
1,2,39,2,1,0,1,1,2,51,4,2,53.4,106,0,1,0,0,0,0,2,7.7,6.32,49,10.2
0,0,35,3,1,1,1,0,2,32.8,4.4,2,23.4,100,3,1,1,0,1,1,2,11,3.88,44,8.4
1,2,55,2,1,2,2,1,1,52.2,3.6,1,21.4,111,0,1,0,0,0,0,2.4,6.5,1.98,64,11.4
1,2,46,0,1,1,2,2,2,57,2.6,1,31.6,110,3,1,0,0,1,0,2.2,7.9,2,55,13.4
0,2,46,3,1,0,2,0,2,54,2.4,1,26.6,109,4,1,0,1,1,0,2,8.7,2.24,56,8.8
1,2,51,2,1,2,2,1,1,76.8,4.2,1,49.4,111,0,1,0,0,0,0,2.4,6.9,3.28,60,18
0,0,38,3,1,1,2,1,2,37.6,3.2,1,40.6,109,4,1,1,0,1,1,1.8,9.8,5.88,47,9.6
0,2,56,3,1,2,2,0,1,39.6,4.4,1,53.2,108,3,1,1,0,1,1,2,7.4,2.82,64,11.8
0,2,68,3,1,2,2,0,2,57.2,5.8,1,46.2,109,0,1,0,0,0,0,2,5.6,2.5,80,18.8
1,2,54,2,1,2,2,0,1,66,5,3,35.6,112,0,1,0,0,0,0,2.4,6.2,2.24,63,17.4
0,2,52,3,1,1,2,0,2,57.4,4.4,1,46.6,113,1,0,1,0,1,1,2.6,7.3,6.6,62,11.6
0,2,52,3,1,2,2,0,1,54.6,5.6,1,65.6,110,1,0,0,0,1,0,2.4,7.9,3.78,63,17.8
0,0,47,3,1,1,2,1,2,29.6,3.2,1,36.8,97,4,1,1,0,1,1,2.2,9.7,2.76,57,11.8
1,2,56,2,1,2,2,0,2,49.4,3.6,1,32.6,108,3,1,0,0,1,1,2.6,7.3,4,67,13.2
1,2,55,2,1,2,2,0,1,65.8,4,1,39.6,112,0,1,0,0,0,0,2,7.2,5.02,62,14.6
1,0,35,2,1,1,2,0,2,46.6,2.6,2,17.6,90,3,1,1,1,1,0,2.2,11.6,3.86,42,11.2
1,2,56,2,1,2,2,1,1,56.6,6,1,95.2,106,4,1,1,0,1,0,2.4,9.3,3.14,64,15.6
1,2,47,0,1,1,2,1,2,88.4,5,1,74.6,110,4,1,1,0,1,1,2.6,9.8,14.76,56,15.2
1,0,53,2,1,2,2,0,2,24.4,3.2,3,26,112,3,1,6,1,1,0,2,8.4,0,62,7.8
0,0,42,3,1,1,1,1,2,40,3.5,1,25,113,3,1,1,1,1,0,2,10.7,4.98,51,9.5
0,0,43,3,1,1,2,1,2,26,6,3,37,114,3,1,1,0,1,0,2.333333333,10.7,0,52,9
1,0,54,2,1,1,2,1,2,29,3.666666667,1,30,114,4,1,1,0,1,1,2,7.6,1.24,64,9
1,2,60,2,1,2,2,0,2,56.2,6.2,1,34,107,2,0,1,0,1,1,2,5.1,1.78,72,17.4
0,0,41,3,1,0,2,2,2,24.25,3.5,1,27.75,109,3,1,1,0,1,1,2,9.7,3.66,53,9.75
1,2,56,2,1,2,1,1,2,72.5,6,1,63.5,107,2,0,1,1,1,0,2,5.7,4.42,64,16.25
1,2,62,2,1,1,2,0,1,49,5.5,3,69.5,115,2,1,1,0,1,1,2,6.2,0,73,14
1,2,57,2,1,2,2,0,1,63,4.4,2,51.4,110,0,1,0,0,0,0,2.4,6.3,2.7,66,15
1,2,55,2,1,1,1,1,1,53.8,2.6,1,30,109,0,1,0,0,0,0,2.2,5.9,2.96,65,14
1,2,54,2,1,1,2,0,2,67.25,4,1,36.25,109,0,1,0,0,0,1,2,4.8,0.86,65,14.25
0,0,42,3,1,1,1,2,2,32.5,4.75,2,38.75,107,3,1,1,1,1,0,1.75,11.7,0,52,9.75
0,2,43,3,1,1,2,3,0,52.25,5,1,46,111,4,1,1,1,1,1,2.25,9.2,5.16,52,12
1,2,46,2,0,1,2,1,1,69.4,3.6,1,81.2,111,4,1,0,1,1,1,2,9.6,5.34,54,15.8
0,0,39,3,0,1,1,0,2,45.6,3.8,2,34.6,85,0,1,0,0,0,0,2,15.3,7.22,48,10.4
1,2,47,1,0,1,2,0,1,53.25,5.25,1,27,108,3,1,1,0,1,0,2,9.4,0,56,12.75
0,2,46,3,1,1,2,0,1,64,3.25,2,49.25,107,4,1,1,1,1,0,2,8.3,0.26,56,13.75
1,2,57,2,1,2,1,1,2,58.5,7.75,3,54.5,110,0,1,0,0,0,0,2,5.9,0,67,17.25
1,2,55,2,1,2,2,1,2,58.6,5,1,45.2,115,0,1,0,0,0,0,2.4,6.2,2.88,64,17
1,2,56,2,1,2,1,1,2,55.6,4,1,57.4,115,0,1,0,0,0,0,2.4,8.6,2.78,66,14.8
1,2,57,2,1,2,2,1,1,66.8,3.4,1,37.8,107,0,1,0,0,0,0,2,5.4,0.84,67,16.4
1,2,54,2,1,1,2,1,2,77.5,5,1,70.5,111,0,1,0,0,0,1,2.25,5.4,3.38,63,17.75
1,2,55,2,1,1,1,1,2,68,5.4,1,60.4,115,0,1,0,0,0,1,2.6,9.4,6.18,66,17.2
1,2,55,2,1,2,2,1,2,73.75,4.25,1,57.75,118,0,1,0,0,0,0,2.5,7.8,6.26,64,17.25
1,2,59,2,1,2,2,1,2,77.8,3.8,1,41.6,115,0,1,0,0,0,0,2.6,9.2,0,70,18.4
1,2,56,2,1,2,1,0,2,76,4.6,1,55.4,110,0,1,0,0,0,0,2.2,6.8,1.38,68,18.2
1,2,55,2,1,2,2,1,2,81.5,2.75,1,30.75,111,0,1,0,0,0,0,2.25,6.9,0.96,63,15
1,2,57,2,1,2,2,1,1,70.2,6.4,1,104.8,111,0,1,0,0,0,0,2.4,5.9,9.42,68,15.8
1,2,61,2,1,1,1,1,2,79.8,4.4,3,89.4,113,1,0,1,0,1,0,2.2,8.4,9.62,71,17.4
1,2,60,2,1,1,2,1,1,81.2,5,1,66.8,112,1,0,1,0,1,0,3,7.9,6.3,71,18
1,2,60,2,1,1,2,1,1,84.6,3.8,3,77.6,114,1,0,1,0,1,0,2.4,7.4,7.2,41,17
1,2,56,2,1,1,2,1,2,67.4,5,1,79,115,1,0,1,0,1,0,2.4,8.3,6.5,69,17.2
1,2,59,2,1,1,2,1,2,55.4,4.6,1,41.8,54,1,0,1,0,1,0,2.4,7.9,2.06,71,14.2
1,2,60,2,1,2,2,1,1,57.25,6.75,1,137.25,112,0,1,0,0,0,0,2,5.8,9.7,71,14.5
1,2,56,2,1,1,2,0,2,90,4.2,1,64.2,111,0,1,0,0,0,0,2,5.6,3.04,67,18.6
1,2,55,2,1,2,2,0,2,68.8,3,1,42,114,0,1,0,0,0,0,2.2,5.5,2.14,64,17
1,2,54,2,1,1,1,1,2,52.2,3.4,1,52.2,117,0,1,0,0,0,0,2,6,0,67,15.4
1,2,56,2,1,2,2,0,2,70,3,1,36.66666667,117,0,1,0,0,0,0,2.666666667,6.7,2.4,68,15.33333333
1,2,55,2,1,2,1,1,2,81.4,3.4,1,32.6,113,0,1,0,0,0,0,2.2,6.4,1.88,64,14.8
1,2,56,2,1,2,2,0,2,70.5,2.75,1,39,113,0,1,0,0,0,0,2,6.8,1.9,68,17
1,2,60,1,1,2,1,0,2,66.6,1,3,50,109,4,1,1,1,1,0,2,7.9,5.02,71,17.2
1,0,39,2,1,1,2,1,2,28.4,3.4,2,23.4,107,3,1,0,0,1,0,2,9.3,2.84,48,10.6
0,2,42,3,1,1,2,1,2,46,3,1,28.6,110,1,0,1,0,1,0,2.2,9.1,2.86,54,10.6
0,2,43,3,1,0,2,0,2,52.6,3.2,1,34.2,115,3,1,1,0,1,0,2.4,8.8,4.02,53,10
1,2,57,2,1,2,2,1,1,65.6,3.4,1,26,111,0,1,0,0,0,1,2.4,6.5,1.12,71,16
1,2,56,2,1,2,2,1,2,63,4,1,44.6,109,0,1,0,0,0,0,2.6,6.2,3.06,68,16.8
1,2,54,2,1,2,2,0,2,63.4,4.8,3,54.6,108,0,1,0,0,0,1,2.6,5.3,3.82,62,18.4
1,2,54,2,1,2,2,1,1,72.4,5,1,87.4,108,0,1,0,0,0,0,2.4,5,1.1,66,17.4
1,2,55,2,1,2,1,2,2,59,3.2,1,52.4,111,2,1,1,0,1,0,2.4,6.7,6.1,64,15.4
1,0,42,2,1,0,2,3,0,39,2.8,2,26.8,112,4,1,0,1,1,0,2.6,8.7,3.76,51,10
1,2,54,2,1,2,1,2,2,69.2,3,3,31,110,1,0,0,0,1,0,2.4,7.3,2.14,64,15.4
0,0,41,3,1,1,2,0,2,42.8,2.8,1,42.4,111,3,1,1,0,1,0,2.4,9.2,4.92,52,11.6
1,2,59,2,1,2,1,0,2,69,4.2,1,43.6,113,0,1,0,0,0,0,2,7.5,2.98,69,17.8
1,2,54,2,1,1,2,0,2,72.8,3.8,1,62.8,115,1,0,1,0,1,1,2.6,7.7,5.48,66,16.4
1,2,54,2,1,2,2,1,1,57.5,3.75,1,35.75,112,0,1,0,0,0,0,2,6.1,1.4,62,12
1,2,55,2,1,2,2,1,1,67.2,6.2,1,85,109,0,1,0,0,0,0,2.4,5.8,1.74,69,17.4
1,2,56,2,1,2,2,1,1,62.6,2.8,1,36.2,110,0,1,0,0,0,0,2.4,6.1,2.32,69,13.6
1,2,57,2,1,2,1,0,2,64.75,4.5,1,31,109,0,1,0,0,0,0,2,8.9,1.86,71,16.5
1,2,55,2,1,2,1,0,2,67,4.333333333,3,52.66666667,111,0,1,0,0,0,0,2,7.4,2.18,67,13.33333333
1,2,58,2,1,2,2,1,1,66,4.6,1,70,109,0,1,0,0,0,0,2.4,5.1,2.6,69,16.4
1,2,56,2,1,2,1,1,1,58.2,4.2,1,22.8,115,0,1,0,0,0,0,2,6,1.34,68,14.4
1,2,54,2,1,2,2,0,1,63.6,4.6,3,39,112,0,1,0,0,0,0,2.4,6.5,3.82,64,15.8
1,2,59,2,1,2,2,1,2,73.33333333,5,1,64,110,0,1,0,0,0,0,2,6.5,2.1,71,18.33333333
1,2,62,2,1,1,2,1,1,87.8,3.8,3,72.6,111,1,0,1,0,1,0,1.8,8.2,7.54,73,16.8
1,2,53,2,1,1,1,3,2,75.6,4.4,1,76.4,109,0,1,0,0,0,0,2.4,9,6.56,64,18
1,0,39,2,1,0,1,2,2,43.2,3.2,2,31.8,98,4,1,1,1,1,0,2,9.3,2.54,49,11.2
1,2,48,2,1,1,1,1,2,47.2,3.4,3,106.2,108,3,1,1,1,1,0,2,8.7,9.86,59,14.6
1,2,49,2,1,1,2,2,2,45.2,3.2,2,44,97,1,0,1,0,1,0,2,5.8,3.82,59,11.2
1,2,55,2,1,2,2,1,1,60.8,2.4,1,31.4,108,0,1,0,0,0,0,2.4,7,2.72,64,13
0,2,47,3,1,1,1,0,2,55,3.4,1,50,112,2,1,1,0,1,0,2.2,9.5,5.58,55,12.2
1,2,55,2,1,2,1,1,2,67.5,5.25,1,93.75,109,0,1,0,0,0,0,2,6.6,0.58,66,16.75
1,2,58,2,1,2,2,0,1,59.8,7.6,1,128.8,112,0,1,0,0,0,0,2.2,6.7,0,68,17.2
1,2,63,2,1,2,2,0,2,57,5.5,1,52.5,118,2,1,1,0,1,0,2,6.2,1.3,75,13
0,0,46,3,1,1,2,0,2,41.8,3.8,1,46.4,114,3,1,1,0,1,0,2.2,8.4,5.1,54,11.6
1,2,60,2,1,1,1,1,2,79.2,3.6,3,64,110,1,0,1,1,1,0,2,8.2,7.2,41,15.6
1,2,53,2,1,2,1,0,2,74.4,3,3,40.4,109,0,1,0,0,0,0,2.2,7.3,1.94,62,16
1,2,62,2,1,2,2,0,1,81.4,4.2,1,60.6,114,0,1,0,0,0,0,2.4,5.7,0,72,19.4
1,2,54,2,1,1,2,1,2,63,5.75,1,53.25,111,0,1,0,0,0,0,2,7.2,3.56,63,14
1,2,54,2,1,1,1,0,2,82.4,2.2,1,31.6,114,0,1,0,0,0,0,2,8.2,2.86,64,16.4
1,2,61,1,1,1,1,1,1,62.75,3,1,59.25,115,1,0,1,0,1,0,2,7.9,4.08,73,13.25
1,2,61,1,1,1,2,1,1,74.75,4.5,1,69.25,115,1,0,1,0,1,0,2,7.9,5.56,72,14.25
1,2,62,1,1,1,2,1,1,82,3,1,28,115,1,0,1,0,1,0,2,7.2,1.24,74,13
1,2,55,2,1,1,1,1,2,56,5.25,2,40,110,0,1,0,0,0,0,2.5,7.9,2.34,68,13
1,2,57,2,1,1,1,0,2,81.6,4,1,40.6,110,0,1,0,0,0,0,2,8.6,2.84,70,15
1,2,56,2,1,1,1,0,2,74,3.4,1,36,109,0,1,0,0,0,0,2,7.8,2.54,64,11.4
1,2,58,2,1,2,2,0,2,67,5.6,3,51.6,109,0,1,0,0,0,0,2.4,7,2.8,69,15
1,2,56,2,1,2,2,0,1,63.33333333,3.666666667,3,29.33333333,111,0,1,0,0,0,0,2,6.9,1.02,68,11.33333333
1,2,55,2,1,2,2,0,2,77,4.4,1,51.4,112,0,1,0,0,0,0,2.6,8.8,3.22,64,16.2
1,2,56,2,1,2,1,0,2,67.8,3.4,1,39.8,111,0,1,0,0,0,0,2.4,6.8,2.06,67,15.2
1,2,56,2,1,2,1,2,2,74,3.8,1,50,114,0,1,0,0,0,0,2.4,7.1,4.9,66,15.8
1,2,55,2,1,1,2,1,1,66.25,4.5,1,45,115,0,1,0,0,0,0,2,7.9,2.1,64,18
1,2,56,2,1,2,1,1,2,68.5,3.25,1,34.25,112,0,1,0,0,0,0,2.25,7.3,2.24,68,14.75
1,2,56,2,1,1,2,0,2,72.8,3.8,1,51.4,111,0,1,0,0,0,0,2.6,6.9,5.5,67,21.2
1,2,55,2,1,1,2,2,2,74.6,3.6,1,25,111,0,1,0,0,0,0,2,6.3,2.68,69,13.2
1,2,54,2,1,2,1,0,2,75.25,5,1,66.5,109,0,1,0,0,0,0,2,7.7,5.62,63,14.75
1,2,53,2,1,1,1,1,2,82,2.6,1,30.6,110,0,1,0,0,0,0,2.2,7.2,3.46,63,12.75
1,2,55,2,1,1,2,0,2,76.2,2.8,1,43.2,109,0,1,0,0,0,0,2.4,6.7,5.18,64,14.8
1,2,61,2,1,1,2,1,1,69.6,3.4,1,56.6,118,1,0,0,1,1,0,2,7.9,1.86,72,15
1,2,60,2,1,1,1,1,2,75.5,2.25,1,46.75,117,1,0,1,0,1,0,2,7.7,4.52,41,15.25
1,2,60,2,1,2,2,0,2,50.75,4.75,1,71.25,108,3,1,1,1,1,0,2,6.6,4.12,70,11.5
0,0,46,3,1,1,2,1,2,23.6,4.6,1,30.4,106,3,1,0,1,1,0,1.8,8.2,1.12,54,9.6
1,2,59,2,1,2,2,0,1,47,3.6,1,40.6,111,0,1,0,0,0,0,2.4,9,5.4,71,12.4
0,0,46,3,1,1,2,1,2,32,7.5,1,62,109,3,1,1,1,1,0,2,8.8,0,57,9.5
1,2,59,2,1,2,2,0,1,65.25,4.5,1,31.25,117,0,1,0,0,0,0,2.5,8,2.2,70,14.75
0,2,56,3,1,2,2,1,2,41.5,4.5,1,52,112,3,1,1,0,1,0,2,9,6.34,67,14.5
1,2,46,1,1,1,2,1,2,78.4,2.4,1,52.6,111,3,1,1,1,1,1,2.2,6.1,0.96,57,15.2
0,2,55,3,1,2,2,0,2,81.5,3.5,1,33.75,112,1,0,3,1,1,0,2,7.2,0.84,64,16.75
1,2,46,0,1,1,2,2,1,52.2,4.2,2,51.8,111,3,1,0,0,1,0,2,8.7,6.48,55,12.6
1,2,55,1,1,1,2,0,1,52.5,3.5,1,50.25,117,3,1,1,1,1,0,2,6.8,0,68,13
1,2,55,2,1,2,2,1,1,79,3.333333333,3,57.33333333,111,0,1,0,0,0,0,2,6.3,2.12,64,15
1,2,56,2,1,1,2,0,2,63.2,3.4,1,28,116,0,1,0,0,0,0,2.2,5.73,1.34,64,12.6
1,2,46,2,1,1,1,0,2,77.2,3.4,2,44,108,0,1,0,0,0,0,2,7.4,0.84,57,13.4
1,2,56,2,1,2,2,1,1,71.4,4.2,1,50.8,110,0,1,0,0,0,0,2,6.3,1.3,64,16.2
1,2,53,2,1,2,2,0,1,88,3.2,1,41.6,112,0,1,0,0,0,0,2,6.7,3.64,63,16.2
1,2,54,2,1,2,1,0,2,74.8,4,1,46.6,111,0,1,0,0,0,0,1.8,7.7,3.52,64,15.2
0,0,39,3,1,2,1,0,2,50.8,3.6,1,23.8,96,2,1,1,0,1,0,2,9.2,2.26,48,13.6
1,2,54,2,1,1,2,1,2,25.6,4.6,3,26,112,0,1,0,0,0,1,1.8,7,1.22,63,10.2
1,2,49,2,1,1,2,0,1,69.5,3.75,1,27,111,0,1,0,0,0,1,2,6.3,1.66,60,14.5
0,2,56,3,1,1,1,0,2,66.2,2.2,1,21.8,110,4,1,1,1,1,0,2,6.6,2.54,64,11
1,2,53,2,1,2,2,1,1,73.6,4.8,1,38.8,111,4,1,1,0,1,1,2.2,7.7,2.18,64,13.4
1,2,53,2,1,1,2,0,2,84.8,2.8,1,41,110,0,1,0,0,0,0,2.2,7.6,1.18,61,16
1,2,50,2,1,2,2,1,1,76.4,2.2,3,46.8,112,4,1,1,0,1,1,2.6,7.3,4,59,15
1,2,46,0,1,1,2,1,2,64,3.5,1,47,108,3,1,6,1,1,0,2,9,1.44,56,13.75
1,2,58,2,1,2,2,1,1,62.75,3.75,1,35,112,0,1,0,0,0,0,2,7.1,2.22,70,13.5
1,2,55,2,1,2,2,0,2,81.75,3.25,1,28.25,110,0,1,0,0,0,0,2,6.8,1.2,66,16
1,2,53,1,1,2,2,1,1,49.4,5.8,1,36.6,109,0,1,0,0,0,0,2,5.8,0.16,64,10.4
1,2,64,2,1,2,2,0,2,52,4,1,41,109,3,1,0,0,1,1,2,8.7,1.96,66,10
1,2,35,2,1,1,2,1,1,57.8,4.8,1,37,93,2,1,1,0,1,0,2.4,4.5,1.84,48,13
1,2,62,1,1,2,1,1,2,65.66666667,5.666666667,1,72.33333333,112,2,1,1,0,1,0,2,5.8,4.22,73,14.66666667
1,2,55,2,1,1,2,1,1,63.4,4.6,1,48.8,111,0,1,0,0,0,0,2,6.6,2.64,65,13.2
1,2,48,2,1,1,1,1,2,75.2,4.2,1,49,111,0,1,0,0,0,0,2,7,2.24,62,17.4
1,2,50,2,1,1,2,0,1,86,3,1,18,111,1,0,1,0,1,0,2,7.2,2.28,59,11.33333333
1,2,55,2,1,2,2,1,2,80.2,3,1,36.6,110,2,1,1,0,1,0,2,7.8,1.82,66,15.4
0,0,40,3,1,1,2,0,2,27,3.8,1,25.8,107,3,1,1,1,1,0,2,6.7,0,50,9.2
1,2,55,2,1,2,2,1,1,80.4,3.8,1,39.6,111,0,1,0,0,0,0,2,6.1,2.26,66,15
1,2,56,2,1,2,1,0,2,57.4,3,3,34,109,3,1,6,1,1,0,2,9.2,3.42,67,12.8
